X-Loc(m)	Y-Loc(m)	time(min)	Field Strength(nT)	Base Station(nT)
174.5	150.0	2978.0	51337.2		51335.7
176.0	150.0	2978.5	51335.7		51335.0
177.5	150.0	2979.0	51335.4		51337.2
179.0	150.0	2979.5	51336.3		51334.2
180.5	150.0	2980.0	51336.2		51336.1
182.0	150.0	2980.5	51341.3		51338.3
183.5	150.0	2981.0	51337.0		51334.3
185.0	150.0	2981.5	51332.9		51331.7
186.5	150.0	2982.0	51337.6		51336.4
188.0	150.0	2982.5	51337.3		51337.4
189.5	150.0	2983.0	51337.7		51336.0
191.0	150.0	2983.5	51337.1		51336.1
192.5	150.0	2984.0	51334.2		51335.8
194.0	150.0	2984.5	51338.3		51334.9
195.5	150.0	2985.0	51333.3		51333.1
197.0	150.0	2985.5	51332.1		51331.5
198.5	150.0	2986.0	51334.8		51334.1
200.0	150.0	2986.5	51335.8		51334.1
201.5	150.0	2987.0	51334.5		51334.7
203.0	150.0	2987.5	51338.0		51335.8
204.5	150.0	2988.0	51335.9		51332.6
206.0	150.0	2988.5	51336.6		51334.9
207.5	150.0	2989.0	51335.3		51333.7
209.0	150.0	2989.5	51336.2		51333.6
210.5	150.0	2990.0	51333.6		51330.6
212.0	150.0	2990.5	51335.1		51334.2
213.5	150.0	2991.0	51335.5		51333.6
215.0	150.0	2991.5	51334.8		51334.3
216.5	150.0	2992.0	51332.4		51331.8
218.0	150.0	2992.5	51333.2		51331.5
219.5	150.0	2993.0	51336.4		51334.1
221.0	150.0	2993.5	51333.8		51333.7
222.5	150.0	2994.0	51332.5		51333.5
224.0	150.0	2994.5	51335.4		51331.5
225.5	150.0	2995.0	51336.0		51333.2
227.0	150.0	2995.5	51334.7		51333.2
228.5	150.0	2996.0	51334.1		51331.3
230.0	150.0	2996.5	51333.0		51332.7
231.5	150.0	2997.0	51333.7		51332.1
233.0	150.0	2997.5	51336.4		51334.0
234.5	150.0	2998.0	51330.8		51331.6
236.0	150.0	2998.5	51333.7		51332.1
237.5	150.0	2999.0	51333.6		51334.2
239.0	150.0	2999.5	51334.1		51333.9
240.5	150.0	3000.0	51336.7		51334.7
242.0	150.0	3000.5	51333.1		51334.0
243.5	150.0	3001.0	51333.5		51330.8
245.0	150.0	3001.5	51333.5		51332.4
246.5	150.0	3002.0	51333.8		51331.4
248.0	150.0	3002.5	51332.6		51331.7
249.5	150.0	3003.0	51331.8		51330.8
-250.0	200.0	3003.5	51332.9		51334.5
-248.5	200.0	3004.0	51331.8		51331.6
-247.0	200.0	3004.5	51333.1		51332.3
-245.5	200.0	3005.0	51330.2		51330.8
-244.0	200.0	3005.5	51330.8		51330.9
-242.5	200.0	3006.0	51334.1		51334.1
-241.0	200.0	3006.5	51333.2		51332.0
-239.5	200.0	3007.0	51334.9		51332.6
-238.0	200.0	3007.5	51333.8		51331.2
-236.5	200.0	3008.0	51333.3		51332.9
-235.0	200.0	3008.5	51333.5		51330.9
-233.5	200.0	3009.0	51335.1		51334.5
-232.0	200.0	3009.5	51336.1		51334.4
-230.5	200.0	3010.0	51332.3		51331.6
-229.0	200.0	3010.5	51331.7		51330.8
-227.5	200.0	3011.0	51335.6		51333.2
-226.0	200.0	3011.5	51334.2		51331.7
-224.5	200.0	3012.0	51330.7		51329.5
-223.0	200.0	3012.5	51333.1		51332.0
-221.5	200.0	3013.0	51332.1		51331.0
-220.0	200.0	3013.5	51331.5		51331.9
-218.5	200.0	3014.0	51330.8		51327.5
-217.0	200.0	3014.5	51333.7		51329.1
-215.5	200.0	3015.0	51331.6		51330.4
-214.0	200.0	3015.5	51331.6		51329.7
-212.5	200.0	3016.0	51331.7		51328.4
-211.0	200.0	3016.5	51334.4		51329.9
-209.5	200.0	3017.0	51334.6		51330.1
-208.0	200.0	3017.5	51336.0		51330.6
-206.5	200.0	3018.0	51337.7		51329.9
-205.0	200.0	3018.5	51342.6		51331.5
-203.5	200.0	3019.0	51346.9		51328.6
-202.0	200.0	3019.5	51349.2		51329.2
-200.5	200.0	3020.0	51352.2		51331.4
-199.0	200.0	3020.5	51350.8		51330.8
-197.5	200.0	3021.0	51352.6		51330.9
-196.0	200.0	3021.5	51352.2		51331.5
-194.5	200.0	3022.0	51352.3		51334.8
-193.0	200.0	3022.5	51348.4		51332.0
-191.5	200.0	3023.0	51347.8		51332.2
-190.0	200.0	3023.5	51341.9		51329.5
-188.5	200.0	3024.0	51338.0		51331.8
-187.0	200.0	3024.5	51333.6		51330.5
-185.5	200.0	3025.0	51330.7		51330.0
-184.0	200.0	3025.5	51330.7		51332.4
-182.5	200.0	3026.0	51330.9		51331.6
-181.0	200.0	3026.5	51331.1		51333.4
-179.5	200.0	3027.0	51331.2		51333.9
-178.0	200.0	3027.5	51331.8		51333.0
-176.5	200.0	3028.0	51328.6		51330.9
-175.0	200.0	3028.5	51331.4		51330.7
-173.5	200.0	3029.0	51328.9		51332.5
-172.0	200.0	3029.5	51331.4		51331.3
-170.5	200.0	3030.0	51327.0		51328.9
-169.0	200.0	3030.5	51331.7		51331.5
-167.5	200.0	3031.0	51329.1		51330.3
-166.0	200.0	3031.5	51326.6		51328.2
-164.5	200.0	3032.0	51328.2		51328.4
-163.0	200.0	3032.5	51330.0		51330.0
-161.5	200.0	3033.0	51327.7		51329.8
-160.0	200.0	3033.5	51330.6		51329.9
-158.5	200.0	3034.0	51328.5		51329.5
-157.0	200.0	3034.5	51329.3		51328.7
-155.5	200.0	3035.0	51327.7		51328.7
-154.0	200.0	3035.5	51327.5		51328.4
-152.5	200.0	3036.0	51327.2		51327.8
-151.0	200.0	3036.5	51326.6		51329.3
-149.5	200.0	3037.0	51329.4		51329.9
-148.0	200.0	3037.5	51328.1		51329.3
-146.5	200.0	3038.0	51329.2		51328.2
-145.0	200.0	3038.5	51325.4		51325.8
-143.5	200.0	3039.0	51328.1		51327.7
-142.0	200.0	3039.5	51324.7		51327.2
-140.5	200.0	3040.0	51327.9		51327.1
-139.0	200.0	3040.5	51329.4		51329.4
-137.5	200.0	3041.0	51329.2		51327.9
-136.0	200.0	3041.5	51326.7		51326.1
-134.5	200.0	3042.0	51326.2		51327.4
-133.0	200.0	3042.5	51326.8		51326.1
-131.5	200.0	3043.0	51327.8		51328.2
-130.0	200.0	3043.5	51328.0		51329.9
-128.5	200.0	3044.0	51328.2		51329.3
-127.0	200.0	3044.5	51328.5		51327.8
-125.5	200.0	3045.0	51326.4		51326.9
-124.0	200.0	3045.5	51326.1		51327.1
-122.5	200.0	3046.0	51325.5		51326.7
-121.0	200.0	3046.5	51323.8		51324.2
-119.5	200.0	3047.0	51327.6		51327.3
-118.0	200.0	3047.5	51325.9		51327.4
-116.5	200.0	3048.0	51325.8		51327.1
-115.0	200.0	3048.5	51327.2		51325.1
-113.5	200.0	3049.0	51326.5		51323.0
-112.0	200.0	3049.5	51325.9		51324.5
-110.5	200.0	3050.0	51324.5		51323.5
-109.0	200.0	3050.5	51325.8		51325.9
-107.5	200.0	3051.0	51325.0		51326.4
-106.0	200.0	3051.5	51326.8		51325.1
-104.5	200.0	3052.0	51326.3		51326.2
-103.0	200.0	3052.5	51327.4		51328.6
-101.5	200.0	3053.0	51327.8		51329.5
-100.0	200.0	3053.5	51327.8		51329.5
-98.5	200.0	3054.0	51328.7		51329.1
-97.0	200.0	3054.5	51330.7		51327.7
-95.5	200.0	3055.0	51329.6		51328.2
-94.0	200.0	3055.5	51328.7		51329.0
-92.5	200.0	3056.0	51327.9		51325.8
-91.0	200.0	3056.5	51328.5		51328.0
-89.5	200.0	3057.0	51331.2		51329.2
-88.0	200.0	3057.5	51330.1		51330.6
-86.5	200.0	3058.0	51329.8		51329.1
-85.0	200.0	3058.5	51327.5		51326.1
-83.5	200.0	3059.0	51328.3		51328.4
-82.0	200.0	3059.5	51327.5		51328.0
-80.5	200.0	3060.0	51325.7		51325.8
-79.0	200.0	3060.5	51327.8		51326.6
-77.5	200.0	3061.0	51328.4		51330.2
-76.0	200.0	3061.5	51328.7		51329.0
-74.5	200.0	3062.0	51329.5		51330.8
-73.0	200.0	3062.5	51329.8		51328.3
-71.5	200.0	3063.0	51329.2		51330.3
-70.0	200.0	3063.5	51328.6		51327.8
-68.5	200.0	3064.0	51331.9		51331.8
-67.0	200.0	3064.5	51329.4		51329.6
-65.5	200.0	3065.0	51329.3		51332.7
-64.0	200.0	3065.5	51330.4		51329.4
-62.5	200.0	3066.0	51328.2		51328.2
-61.0	200.0	3066.5	51328.8		51330.1
-59.5	200.0	3067.0	51327.4		51328.1
-58.0	200.0	3067.5	51329.4		51330.1
-56.5	200.0	3068.0	51327.8		51328.1
-55.0	200.0	3068.5	51327.1		51326.7
-53.5	200.0	3069.0	51331.0		51329.7
-52.0	200.0	3069.5	51329.5		51330.3
-50.5	200.0	3070.0	51329.2		51329.4
-49.0	200.0	3070.5	51327.6		51326.7
-47.5	200.0	3071.0	51326.9		51326.8
-46.0	200.0	3071.5	51325.7		51326.7
-44.5	200.0	3072.0	51327.5		51327.3
-43.0	200.0	3072.5	51326.9		51326.3
-41.5	200.0	3073.0	51324.9		51324.5
-40.0	200.0	3073.5	51322.4		51322.6
-38.5	200.0	3074.0	51324.0		51326.2
-37.0	200.0	3074.5	51327.0		51327.7
-35.5	200.0	3075.0	51321.8		51320.7
-34.0	200.0	3075.5	51323.5		51325.7
-32.5	200.0	3076.0	51325.3		51323.7
-31.0	200.0	3076.5	51325.8		51322.9
-29.5	200.0	3077.0	51324.9		51325.2
-28.0	200.0	3077.5	51325.1		51324.4
-26.5	200.0	3078.0	51321.2		51321.0
-25.0	200.0	3078.5	51320.6		51320.5
-23.5	200.0	3079.0	51325.6		51325.3
-22.0	200.0	3079.5	51323.8		51324.5
-20.5	200.0	3080.0	51323.3		51322.1
-19.0	200.0	3080.5	51323.4		51322.7
-17.5	200.0	3081.0	51322.9		51321.7
-16.0	200.0	3081.5	51323.6		51320.9
-14.5	200.0	3082.0	51325.0		51323.0
-13.0	200.0	3082.5	51321.2		51319.8
-11.5	200.0	3083.0	51321.0		51323.9
-10.0	200.0	3083.5	51320.5		51320.5
-8.5	200.0	3084.0	51321.9		51321.6
-7.0	200.0	3084.5	51322.0		51320.1
-5.5	200.0	3085.0	51322.7		51323.2
-4.0	200.0	3085.5	51321.7		51320.0
-2.5	200.0	3086.0	51319.1		51318.5
-1.0	200.0	3086.5	51320.9		51320.3
0.5	200.0	3087.0	51320.3		51320.6
2.0	200.0	3087.5	51319.7		51320.1
3.5	200.0	3088.0	51319.6		51319.3
5.0	200.0	3088.5	51319.9		51318.6
6.5	200.0	3089.0	51321.2		51319.8
8.0	200.0	3089.5	51322.5		51320.6
9.5	200.0	3090.0	51317.2		51316.7
11.0	200.0	3090.5	51320.5		51319.0
12.5	200.0	3091.0	51317.1		51317.0
14.0	200.0	3091.5	51316.6		51317.4
15.5	200.0	3092.0	51318.8		51318.8
17.0	200.0	3092.5	51319.9		51320.6
18.5	200.0	3093.0	51320.1		51321.1
20.0	200.0	3093.5	51320.1		51319.0
21.5	200.0	3094.0	51320.6		51322.2
23.0	200.0	3094.5	51320.1		51319.5
24.5	200.0	3095.0	51324.3		51323.1
26.0	200.0	3095.5	51323.4		51323.7
27.5	200.0	3096.0	51324.4		51324.5
29.0	200.0	3096.5	51325.6		51325.0
30.5	200.0	3097.0	51322.3		51322.3
32.0	200.0	3097.5	51320.9		51322.4
33.5	200.0	3098.0	51326.4		51325.3
35.0	200.0	3098.5	51322.9		51321.1
36.5	200.0	3099.0	51326.1		51326.6
38.0	200.0	3099.5	51327.0		51327.6
39.5	200.0	3100.0	51322.7		51323.5
41.0	200.0	3100.5	51326.7		51326.1
42.5	200.0	3101.0	51326.2		51328.3
44.0	200.0	3101.5	51324.4		51325.4
45.5	200.0	3102.0	51326.3		51325.9
47.0	200.0	3102.5	51323.8		51325.3
48.5	200.0	3103.0	51325.8		51324.2
50.0	200.0	3103.5	51328.1		51322.8
51.5	200.0	3104.0	51325.5		51325.5
53.0	200.0	3104.5	51321.7		51322.9
54.5	200.0	3105.0	51323.1		51322.2
56.0	200.0	3105.5	51321.7		51323.5
57.5	200.0	3106.0	51321.3		51322.8
59.0	200.0	3106.5	51317.9		51322.4
60.5	200.0	3107.0	51326.3		51321.9
62.0	200.0	3107.5	51320.7		51323.9
63.5	200.0	3108.0	51325.8		51321.1
65.0	200.0	3108.5	51319.5		51322.1
66.5	200.0	3109.0	51328.2		51323.2
68.0	200.0	3109.5	51327.4		51323.7
69.5	200.0	3110.0	51321.1		51321.0
71.0	200.0	3110.5	51331.1		51322.9
72.5	200.0	3111.0	51321.6		51320.5
74.0	200.0	3111.5	51324.8		51320.2
75.5	200.0	3112.0	51312.1		51320.7
77.0	200.0	3112.5	51298.1		51320.8
78.5	200.0	3113.0	51305.8		51321.2
80.0	200.0	3113.5	51274.7		51319.8
81.5	200.0	3114.0	51379.5		51321.3
83.0	200.0	3114.5	51435.3		51320.9
84.5	200.0	3115.0	51836.0		51318.8
86.0	200.0	3115.5	51451.4		51317.9
87.5	200.0	3116.0	51451.1		51322.3
89.0	200.0	3116.5	51566.5		51320.1
90.5	200.0	3117.0	50726.4		51319.6
92.0	200.0	3117.5	51418.1		51321.0
93.5	200.0	3118.0	51079.4		51316.5
95.0	200.0	3118.5	51157.9		51320.4
96.5	200.0	3119.0	51591.4		51320.2
98.0	200.0	3119.5	51258.6		51319.0
99.5	200.0	3120.0	51307.7		51321.2
101.0	200.0	3120.5	51360.9		51318.7
102.5	200.0	3121.0	51295.3		51318.8
104.0	200.0	3121.5	51327.8		51318.2
105.5	200.0	3122.0	51312.2		51317.7
107.0	200.0	3122.5	51332.8		51320.2
108.5	200.0	3123.0	51333.0		51321.5
110.0	200.0	3123.5	51319.0		51319.0
111.5	200.0	3124.0	51324.1		51321.0
113.0	200.0	3124.5	51319.0		51318.8
114.5	200.0	3125.0	51318.9		51322.6
116.0	200.0	3125.5	51319.6		51320.5
117.5	200.0	3126.0	51317.6		51319.0
119.0	200.0	3126.5	51321.5		51321.8
120.5	200.0	3127.0	51319.6		51320.7
122.0	200.0	3127.5	51322.7		51320.9
123.5	200.0	3128.0	51322.0		51320.4
125.0	200.0	3128.5	51323.3		51320.3
126.5	200.0	3129.0	51321.7		51320.1
128.0	200.0	3129.5	51320.7		51318.9
129.5	200.0	3130.0	51322.2		51320.4
131.0	200.0	3130.5	51322.8		51321.0
132.5	200.0	3131.0	51319.7		51318.5
134.0	200.0	3131.5	51320.6		51317.8
135.5	200.0	3132.0	51322.9		51319.4
137.0	200.0	3132.5	51324.3		51319.2
138.5	200.0	3133.0	51323.3		51322.9
140.0	200.0	3133.5	51322.0		51318.6
141.5	200.0	3134.0	51323.0		51322.7
143.0	200.0	3134.5	51323.3		51322.2
144.5	200.0	3135.0	51320.9		51322.5
146.0	200.0	3135.5	51321.6		51320.4
147.5	200.0	3136.0	51321.2		51319.1
149.0	200.0	3136.5	51321.7		51320.4
150.5	200.0	3137.0	51322.0		51320.0
152.0	200.0	3137.5	51322.2		51322.2
153.5	200.0	3138.0	51323.8		51321.9
155.0	200.0	3138.5	51323.1		51322.4
156.5	200.0	3139.0	51325.9		51323.8
158.0	200.0	3139.5	51324.7		51323.7
159.5	200.0	3140.0	51328.1		51324.8
161.0	200.0	3140.5	51325.2		51324.1
162.5	200.0	3141.0	51323.5		51323.5
164.0	200.0	3141.5	51327.1		51324.5
165.5	200.0	3142.0	51326.4		51323.2
167.0	200.0	3142.5	51326.5		51326.1
168.5	200.0	3143.0	51323.9		51323.9
170.0	200.0	3143.5	51326.3		51324.4
171.5	200.0	3144.0	51330.2		51328.2
173.0	200.0	3144.5	51326.5		51324.3
174.5	200.0	3145.0	51329.3		51328.2
176.0	200.0	3145.5	51328.1		51329.1
177.5	200.0	3146.0	51326.4		51325.9
179.0	200.0	3146.5	51327.8		51327.2
180.5	200.0	3147.0	51331.8		51330.1
182.0	200.0	3147.5	51328.8		51325.5
183.5	200.0	3148.0	51327.4		51325.9
185.0	200.0	3148.5	51330.8		51328.7
186.5	200.0	3149.0	51329.1		51325.4
188.0	200.0	3149.5	51330.0		51328.0
189.5	200.0	3150.0	51326.2		51325.7
191.0	200.0	3150.5	51330.3		51327.3
192.5	200.0	3151.0	51327.9		51329.3
194.0	200.0	3151.5	51327.9		51327.2
195.5	200.0	3152.0	51329.3		51326.7
197.0	200.0	3152.5	51329.8		51328.9
198.5	200.0	3153.0	51328.7		51327.0
200.0	200.0	3153.5	51329.9		51328.6
201.5	200.0	3154.0	51328.4		51328.2
203.0	200.0	3154.5	51328.7		51327.8
204.5	200.0	3155.0	51325.0		51322.4
206.0	200.0	3155.5	51326.0		51322.5
207.5	200.0	3156.0	51325.0		51323.6
209.0	200.0	3156.5	51328.1		51325.1
210.5	200.0	3157.0	51325.4		51326.5
212.0	200.0	3157.5	51327.5		51325.7
213.5	200.0	3158.0	51327.2		51324.4
215.0	200.0	3158.5	51325.3		51325.0
216.5	200.0	3159.0	51326.8		51325.8
218.0	200.0	3159.5	51328.1		51327.1
219.5	200.0	3160.0	51325.6		51322.3
221.0	200.0	3160.5	51326.7		51324.9
222.5	200.0	3161.0	51325.6		51324.2
224.0	200.0	3161.5	51326.2		51324.2
225.5	200.0	3162.0	51322.6		51321.1
227.0	200.0	3162.5	51324.2		51322.7
228.5	200.0	3163.0	51326.2		51324.0
230.0	200.0	3163.5	51326.0		51324.0
231.5	200.0	3164.0	51325.6		51324.0
233.0	200.0	3164.5	51326.6		51322.6
234.5	200.0	3165.0	51323.4		51321.7
236.0	200.0	3165.5	51323.0		51321.4
237.5	200.0	3166.0	51324.4		51322.2
239.0	200.0	3166.5	51323.9		51322.6
240.5	200.0	3167.0	51326.4		51323.5
242.0	200.0	3167.5	51324.4		51323.0
243.5	200.0	3168.0	51322.3		51322.5
245.0	200.0	3168.5	51323.0		51324.4
246.5	200.0	3169.0	51326.5		51322.7
248.0	200.0	3169.5	51322.4		51317.7
249.5	200.0	3170.0	51323.0		51321.4
-250.0	250.0	3170.5	51320.1		51319.7
-248.5	250.0	3171.0	51325.5		51325.2
-247.0	250.0	3171.5	51321.7		51322.8
-245.5	250.0	3172.0	51321.4		51320.6
-244.0	250.0	3172.5	51321.5		51322.0
-242.5	250.0	3173.0	51322.0		51318.7
-241.0	250.0	3173.5	51323.9		51321.9
-239.5	250.0	3174.0	51321.0		51320.6
-238.0	250.0	3174.5	51321.9		51318.8
-236.5	250.0	3175.0	51320.9		51318.0
-235.0	250.0	3175.5	51319.9		51316.3
-233.5	250.0	3176.0	51319.5		51317.3
-232.0	250.0	3176.5	51321.6		51317.9
-230.5	250.0	3177.0	51322.0		51319.4
-229.0	250.0	3177.5	51323.9		51321.4
-227.5	250.0	3178.0	51322.9		51319.3
-226.0	250.0	3178.5	51323.4		51320.2
-224.5	250.0	3179.0	51321.5		51317.6
-223.0	250.0	3179.5	51322.4		51318.0
-221.5	250.0	3180.0	51322.7		51315.6
-220.0	250.0	3180.5	51325.2		51315.6
-218.5	250.0	3181.0	51327.9		51316.1
-217.0	250.0	3181.5	51333.7		51317.2
-215.5	250.0	3182.0	51337.7		51314.1
-214.0	250.0	3182.5	51337.1		51317.9
-212.5	250.0	3183.0	51337.9		51316.3
-211.0	250.0	3183.5	51336.9		51316.3
-209.5	250.0	3184.0	51334.6		51314.3
-208.0	250.0	3184.5	51334.6		51317.0
-206.5	250.0	3185.0	51331.9		51313.6
-205.0	250.0	3185.5	51330.2		51313.0
-203.5	250.0	3186.0	51329.4		51315.4
-202.0	250.0	3186.5	51322.0		51314.1
-200.5	250.0	3187.0	51319.2		51315.1
-199.0	250.0	3187.5	51315.7		51316.9
-197.5	250.0	3188.0	51317.5		51317.6
-196.0	250.0	3188.5	51315.8		51317.5
-194.5	250.0	3189.0	51317.8		51317.5
-193.0	250.0	3189.5	51319.1		51319.5
-191.5	250.0	3190.0	51316.1		51317.5
-190.0	250.0	3190.5	51315.7		51317.1
-188.5	250.0	3191.0	51321.0		51320.9
-187.0	250.0	3191.5	51317.0		51318.0
-185.5	250.0	3192.0	51318.0		51319.4
-184.0	250.0	3192.5	51313.8		51314.4
-182.5	250.0	3193.0	51316.4		51318.0
-181.0	250.0	3193.5	51315.5		51316.8
-179.5	250.0	3194.0	51319.4		51319.6
-178.0	250.0	3194.5	51317.9		51317.0
-176.5	250.0	3195.0	51315.1		51316.2
-175.0	250.0	3195.5	51316.0		51318.2
-173.5	250.0	3196.0	51316.0		51315.2
-172.0	250.0	3196.5	51316.4		51319.2
-170.5	250.0	3197.0	51316.3		51316.4
-169.0	250.0	3197.5	51314.8		51314.9
-167.5	250.0	3198.0	51315.5		51318.9
-166.0	250.0	3198.5	51316.1		51317.3
-164.5	250.0	3199.0	51316.4		51318.0
-163.0	250.0	3199.5	51314.9		51314.3
-161.5	250.0	3200.0	51316.5		51316.9
-160.0	250.0	3200.5	51314.9		51315.4
-158.5	250.0	3201.0	51315.6		51315.1
-157.0	250.0	3201.5	51316.3		51317.4
-155.5	250.0	3202.0	51314.0		51313.5
-154.0	250.0	3202.5	51315.4		51315.2
-152.5	250.0	3203.0	51313.2		51314.5
-151.0	250.0	3203.5	51315.1		51315.3
-149.5	250.0	3204.0	51314.1		51312.1
-148.0	250.0	3204.5	51313.7		51316.2
-146.5	250.0	3205.0	51314.7		51316.4
-145.0	250.0	3205.5	51315.1		51314.4
-143.5	250.0	3206.0	51313.6		51315.1
-142.0	250.0	3206.5	51316.5		51315.7
-140.5	250.0	3207.0	51309.9		51310.3
-139.0	250.0	3207.5	51312.6		51311.8
-137.5	250.0	3208.0	51314.2		51314.4
-136.0	250.0	3208.5	51309.4		51308.7
-134.5	250.0	3209.0	51311.4		51312.4
-133.0	250.0	3209.5	51311.6		51311.1
-131.5	250.0	3210.0	51313.3		51314.3
-130.0	250.0	3210.5	51310.7		51313.1
-128.5	250.0	3211.0	51307.5		51308.9
-127.0	250.0	3211.5	51311.9		51311.7
-125.5	250.0	3212.0	51312.2		51310.3
-124.0	250.0	3212.5	51310.2		51309.3
-122.5	250.0	3213.0	51311.7		51310.0
-121.0	250.0	3213.5	51310.7		51308.2
-119.5	250.0	3214.0	51309.4		51309.2
-118.0	250.0	3214.5	51307.1		51308.0
-116.5	250.0	3215.0	51309.5		51308.5
-115.0	250.0	3215.5	51309.4		51309.7
-113.5	250.0	3216.0	51308.6		51306.4
-112.0	250.0	3216.5	51310.7		51310.8
-110.5	250.0	3217.0	51311.0		51308.3
-109.0	250.0	3217.5	51310.3		51308.9
-107.5	250.0	3218.0	51311.3		51312.6
-106.0	250.0	3218.5	51310.2		51312.3
-104.5	250.0	3219.0	51311.2		51310.5
-103.0	250.0	3219.5	51312.6		51311.9
-101.5	250.0	3220.0	51308.4		51309.9
-100.0	250.0	3220.5	51309.7		51309.5
-98.5	250.0	3221.0	51312.6		51311.0
-97.0	250.0	3221.5	51308.9		51307.4
-95.5	250.0	3222.0	51310.9		51310.3
-94.0	250.0	3222.5	51307.9		51308.6
-92.5	250.0	3223.0	51308.6		51306.9
-91.0	250.0	3223.5	51307.7		51308.7
-89.5	250.0	3224.0	51311.7		51311.0
-88.0	250.0	3224.5	51309.4		51308.6
-86.5	250.0	3225.0	51309.9		51308.2
-85.0	250.0	3225.5	51309.3		51308.6
-83.5	250.0	3226.0	51308.6		51309.0
-82.0	250.0	3226.5	51309.1		51309.6
-80.5	250.0	3227.0	51306.8		51306.5
-79.0	250.0	3227.5	51307.3		51306.8
-77.5	250.0	3228.0	51310.1		51306.7
-76.0	250.0	3228.5	51308.5		51307.4
-74.5	250.0	3229.0	51312.9		51310.9
-73.0	250.0	3229.5	51310.0		51309.4
-71.5	250.0	3230.0	51308.4		51309.2
-70.0	250.0	3230.5	51309.9		51308.1
-68.5	250.0	3231.0	51308.4		51306.9
-67.0	250.0	3231.5	51307.0		51306.4
-65.5	250.0	3232.0	51309.5		51308.5
-64.0	250.0	3232.5	51308.8		51307.5
-62.5	250.0	3233.0	51309.8		51308.1
-61.0	250.0	3233.5	51310.6		51309.7
-59.5	250.0	3234.0	51308.6		51307.6
-58.0	250.0	3234.5	51308.6		51308.2
-56.5	250.0	3235.0	51308.8		51311.3
-55.0	250.0	3235.5	51310.1		51308.6
-53.5	250.0	3236.0	51309.2		51309.0
-52.0	250.0	3236.5	51308.8		51310.6
-50.5	250.0	3237.0	51308.6		51309.9
-49.0	250.0	3237.5	51310.2		51311.3
-47.5	250.0	3238.0	51310.3		51309.0
-46.0	250.0	3238.5	51310.5		51310.3
-44.5	250.0	3239.0	51308.7		51307.9
-43.0	250.0	3239.5	51309.1		51308.5
-41.5	250.0	3240.0	51313.7		51312.6
-40.0	250.0	3240.5	51311.5		51311.7
-38.5	250.0	3241.0	51309.8		51310.5
-37.0	250.0	3241.5	51312.4		51308.9
-35.5	250.0	3242.0	51312.4		51312.5
-34.0	250.0	3242.5	51311.5		51311.8
-32.5	250.0	3243.0	51313.8		51314.2
-31.0	250.0	3243.5	51313.2		51314.3
-29.5	250.0	3244.0	51310.5		51312.7
-28.0	250.0	3244.5	51312.9		51310.6
-26.5	250.0	3245.0	51314.0		51314.6
-25.0	250.0	3245.5	51314.2		51312.3
-23.5	250.0	3246.0	51314.3		51312.9
-22.0	250.0	3246.5	51314.5		51312.4
-20.5	250.0	3247.0	51311.3		51309.6
-19.0	250.0	3247.5	51310.0		51311.8
-17.5	250.0	3248.0	51314.1		51309.7
-16.0	250.0	3248.5	51310.1		51310.4
-14.5	250.0	3249.0	51313.2		51312.1
-13.0	250.0	3249.5	51312.4		51311.0
-11.5	250.0	3250.0	51315.0		51313.5
-10.0	250.0	3250.5	51312.6		51310.8
-8.5	250.0	3251.0	51316.4		51313.0
-7.0	250.0	3251.5	51314.9		51312.7
-5.5	250.0	3252.0	51309.2		51309.8
-4.0	250.0	3252.5	51310.8		51312.5
-2.5	250.0	3253.0	51307.9		51307.8
-1.0	250.0	3253.5	51315.0		51312.4
0.5	250.0	3254.0	51312.6		51313.2
2.0	250.0	3254.5	51312.8		51310.6
3.5	250.0	3255.0	51312.7		51311.6
5.0	250.0	3255.5	51309.1		51310.1
6.5	250.0	3256.0	51310.0		51310.7
8.0	250.0	3256.5	51311.0		51310.8
9.5	250.0	3257.0	51312.0		51312.6
11.0	250.0	3257.5	51312.2		51312.1
12.5	250.0	3258.0	51310.1		51311.8
14.0	250.0	3258.5	51312.1		51310.2
15.5	250.0	3259.0	51308.8		51310.7
17.0	250.0	3259.5	51309.8		51309.0
18.5	250.0	3260.0	51311.7		51314.4
20.0	250.0	3260.5	51312.2		51311.4
21.5	250.0	3261.0	51306.6		51311.4
23.0	250.0	3261.5	51309.5		51309.0
24.5	250.0	3262.0	51311.7		51310.6
26.0	250.0	3262.5	51305.4		51309.0
27.5	250.0	3263.0	51317.5		51310.0
29.0	250.0	3263.5	51313.1		51309.9
30.5	250.0	3264.0	51312.3		51312.9
32.0	250.0	3264.5	51297.8		51308.3
33.5	250.0	3265.0	51314.2		51310.4
35.0	250.0	3265.5	51309.2		51309.4
36.5	250.0	3266.0	51331.5		51310.1
38.0	250.0	3266.5	51298.6		51311.4
39.5	250.0	3267.0	51348.9		51310.6
41.0	250.0	3267.5	51347.4		51310.5
42.5	250.0	3268.0	51443.3		51309.4
44.0	250.0	3268.5	51239.7		51312.7
45.5	250.0	3269.0	51634.8		51313.9
47.0	250.0	3269.5	51565.4		51308.8
48.5	250.0	3270.0	51646.5		51307.6
50.0	250.0	3270.5	50802.8		51310.3
51.5	250.0	3271.0	51840.4		51309.6
53.0	250.0	3271.5	51200.2		51309.4
54.5	250.0	3272.0	51783.7		51310.3
56.0	250.0	3272.5	51369.3		51310.9
57.5	250.0	3273.0	51762.5		51310.6
59.0	250.0	3273.5	51331.7		51308.2
